Dates,Hour,priceahead
2019-12-15,10,40.1
2019-12-15,11,42.06
2019-12-15,12,39.46
2019-12-15,13,41.08
2019-12-15,14,44.56
2019-12-15,15,47.1
2019-12-15,16,49.46
2019-12-15,17,49.27
2019-12-15,18,50.11
2019-12-15,19,48.75
2019-12-15,20,46.77
2019-12-15,21,44.5
2019-12-15,22,40.23
2019-12-15,23,39.81
2019-12-16,0,35.0
2019-12-16,1,31.3
2019-12-16,2,30.0
2019-12-16,3,30.0
2019-12-16,4,39.8
2019-12-16,5,47.82
2019-12-16,6,51.23
2019-12-16,7,56.17
2019-12-16,8,56.81
2019-12-16,9,52.0
2019-12-16,10,52.0
2019-12-16,11,50.0
2019-12-16,12,50.0
2019-12-16,13,53.3
2019-12-16,14,58.51
2019-12-16,15,59.95
2019-12-16,16,65.0
2019-12-16,17,58.07
2019-12-16,18,54.62
2019-12-16,19,50.0
2019-12-16,20,48.0
2019-12-16,21,45.5
2019-12-16,22,42.0
2019-12-16,23,39.8
2019-12-17,0,35.0
2019-12-17,1,35.0
2019-12-17,2,31.9
2019-12-17,3,35.0
2019-12-17,4,39.74
2019-12-17,5,45.8
2019-12-17,6,49.0
2019-12-17,7,54.15
2019-12-17,8,50.0
2019-12-17,9,48.89
2019-12-17,10,48.69
2019-12-17,11,47.01
2019-12-17,12,46.6
2019-12-17,13,49.28
2019-12-17,14,53.42
2019-12-17,15,56.5
2019-12-17,16,60.77
2019-12-17,17,56.27
2019-12-17,18,55.1
2019-12-17,19,49.43
2019-12-17,20,46.8
2019-12-17,21,44.91
2019-12-17,22,40.46
2019-12-17,23,37.07
2019-12-18,0,33.0
2019-12-18,1,29.93
2019-12-18,2,30.0
2019-12-18,3,29.99
2019-12-18,4,36.2
2019-12-18,5,45.0
2019-12-18,6,48.98
2019-12-18,7,51.4
2019-12-18,8,50.8
2019-12-18,9,49.69
2019-12-18,10,48.37
2019-12-18,11,46.63
2019-12-18,12,47.07
2019-12-18,13,48.36
2019-12-18,14,49.0
2019-12-18,15,51.0
2019-12-18,16,56.03
2019-12-18,17,51.0
2019-12-18,18,49.69
2019-12-18,19,45.53
2019-12-18,20,44.16
2019-12-18,21,43.7
2019-12-18,22,36.2
2019-12-18,23,39.08
2019-12-19,0,38.15
2019-12-19,1,33.15
2019-12-19,2,32.46
2019-12-19,3,33.15
2019-12-19,4,39.07
2019-12-19,5,45.11
2019-12-19,6,52.0
2019-12-19,7,55.6
2019-12-19,8,59.95
2019-12-19,9,55.0
2019-12-19,10,55.6
2019-12-19,11,51.6
2019-12-19,12,50.0
2019-12-19,13,56.0
2019-12-19,14,60.0
2019-12-19,15,59.74
2019-12-19,16,75.0
2019-12-19,17,55.6
2019-12-19,18,47.59
2019-12-19,19,46.31
2019-12-19,20,44.25
2019-12-19,21,43.66
2019-12-19,22,43.45
2019-12-19,23,34.15
2019-12-20,0,32.2
2019-12-20,1,30.0
2019-12-20,2,30.0
2019-12-20,3,30.0
2019-12-20,4,33.8
2019-12-20,5,43.9
2019-12-20,6,46.0
2019-12-20,7,50.0
2019-12-20,8,49.0
2019-12-20,9,45.11
2019-12-20,10,46.45
2019-12-20,11,42.8
2019-12-20,12,42.6
2019-12-20,13,44.0
2019-12-20,14,44.4
2019-12-20,15,45.42
2019-12-20,16,51.0
2019-12-20,17,45.85
2019-12-20,18,45.42
2019-12-20,19,43.45
2019-12-20,20,42.45
2019-12-20,21,37.54
2019-12-20,22,27.73
2019-12-20,23,27.0
2019-12-21,0,14.9
2019-12-21,1,10.0
2019-12-21,2,10.0
2019-12-21,3,10.0
2019-12-21,4,12.83
2019-12-21,5,21.95
2019-12-21,6,30.0
2019-12-21,7,33.47
2019-12-21,8,36.03
2019-12-21,9,36.21
2019-12-21,10,36.21
2019-12-21,11,35.3
2019-12-21,12,33.9
2019-12-21,13,36.25
2019-12-21,14,37.34
2019-12-21,15,39.88
2019-12-21,16,43.0
2019-12-21,17,41.84
2019-12-21,18,42.99
2019-12-21,19,37.53
2019-12-21,20,35.15
2019-12-21,21,29.15
2019-12-21,22,23.04
2019-12-21,23,25.0
2019-12-22,0,10.0
2019-12-22,1,12.2
2019-12-22,2,8.0
2019-12-22,3,6.76
2019-12-22,4,8.0
2019-12-22,5,9.9
2019-12-22,6,20.01
2019-12-22,7,28.07
2019-12-22,8,33.04
2019-12-22,9,35.64
2019-12-22,10,37.6
2019-12-22,11,37.54
2019-12-22,12,35.76
2019-12-22,13,36.33
2019-12-22,14,37.09
2019-12-22,15,39.01
2019-12-22,16,40.0
2019-12-22,17,39.0
2019-12-22,18,39.15
2019-12-22,19,37.29
2019-12-22,20,31.83
2019-12-22,21,28.01
2019-12-22,22,18.67
2019-12-22,23,8.51
2019-12-23,0,5.1
2019-12-23,1,2.3
2019-12-23,2,1.02
2019-12-23,3,1.0
2019-12-23,4,2.3
2019-12-23,5,24.29
2019-12-23,6,36.41
2019-12-23,7,38.22
2019-12-23,8,38.19
2019-12-23,9,36.8
2019-12-23,10,34.92
2019-12-23,11,33.26
2019-12-23,12,31.55
2019-12-23,13,35.9
2019-12-23,14,38.06
2019-12-23,15,45.0
2019-12-23,16,49.99
2019-12-23,17,44.5
2019-12-23,18,40.0
2019-12-23,19,37.34
2019-12-23,20,36.9
2019-12-23,21,31.96
2019-12-23,22,18.58
2019-12-23,23,7.0
2019-12-24,0,4.62
2019-12-24,1,2.5
2019-12-24,2,2.0
2019-12-24,3,2.5
2019-12-24,4,3.0
2019-12-24,5,20.0
2019-12-24,6,32.96
2019-12-24,7,34.2
2019-12-24,8,35.0
2019-12-24,9,30.72
2019-12-24,10,30.1
2019-12-24,11,29.92
2019-12-24,12,30.0
2019-12-24,13,34.97
2019-12-24,14,37.18
2019-12-24,15,37.77
2019-12-24,16,40.0
2019-12-24,17,38.0
2019-12-24,18,37.13
2019-12-24,19,36.9
2019-12-24,20,35.91
2019-12-24,21,27.46
2019-12-24,22,20.99
2019-12-24,23,15.0
2019-12-25,0,10.0
2019-12-25,1,10.0
2019-12-25,2,9.5
2019-12-25,3,10.07
2019-12-25,4,10.0
2019-12-25,5,9.9
2019-12-25,6,17.81
2019-12-25,7,10.0
2019-12-25,8,10.0
2019-12-25,9,17.97
2019-12-25,10,14.61
2019-12-25,11,17.97
2019-12-25,12,12.03
2019-12-25,13,11.59
2019-12-25,14,15.06
2019-12-25,15,26.85
2019-12-25,16,32.06
2019-12-25,17,32.73
2019-12-25,18,34.0
2019-12-25,19,32.13
2019-12-25,20,32.9
2019-12-25,21,31.0
2019-12-25,22,32.09
2019-12-25,23,34.45
2019-12-26,0,29.0
2019-12-26,1,23.11
2019-12-26,2,21.74
2019-12-26,3,22.22
2019-12-26,4,25.01
2019-12-26,5,25.86
2019-12-26,6,30.0
2019-12-26,7,29.98
2019-12-26,8,34.15
2019-12-26,9,34.95
2019-12-26,10,32.51
2019-12-26,11,33.36
2019-12-26,12,29.92
2019-12-26,13,31.39
2019-12-26,14,36.01
2019-12-26,15,38.5
2019-12-26,16,40.63
2019-12-26,17,42.64
2019-12-26,18,40.92
2019-12-26,19,37.24
2019-12-26,20,35.98
2019-12-26,21,34.91
2019-12-26,22,33.78
2019-12-26,23,34.3
2019-12-27,0,34.58
2019-12-27,1,35.0
2019-12-27,2,34.87
2019-12-27,3,34.86
2019-12-27,4,34.7
2019-12-27,5,35.33
2019-12-27,6,38.89
2019-12-27,7,38.55
2019-12-27,8,40.0
2019-12-27,9,40.0
2019-12-27,10,40.0
2019-12-27,11,39.96
2019-12-27,12,39.93
2019-12-27,13,40.0
2019-12-27,14,42.58
2019-12-27,15,42.24
2019-12-27,16,47.83
2019-12-27,17,44.88
2019-12-27,18,43.99
2019-12-27,19,39.52
2019-12-27,20,36.67
2019-12-27,21,35.38
2019-12-27,22,33.57
2019-12-27,23,34.99
2019-12-28,0,34.42
2019-12-28,1,30.0
2019-12-28,2,27.4
2019-12-28,3,27.37
2019-12-28,4,27.4
2019-12-28,5,28.91
2019-12-28,6,35.0
2019-12-28,7,39.0
2019-12-28,8,36.82
2019-12-28,9,35.61
2019-12-28,10,35.05
2019-12-28,11,34.7
2019-12-28,12,32.27
2019-12-28,13,34.58
2019-12-28,14,35.86
2019-12-28,15,40.0
2019-12-28,16,44.0
2019-12-28,17,43.75
2019-12-28,18,43.29
2019-12-28,19,41.0
2019-12-28,20,35.39
2019-12-28,21,34.75
2019-12-28,22,30.17
2019-12-28,23,30.6
2019-12-29,0,28.1
2019-12-29,1,25.0
2019-12-29,2,20.55
2019-12-29,3,20.0
2019-12-29,4,21.31
2019-12-29,5,22.72
2019-12-29,6,25.1
2019-12-29,7,27.52
2019-12-29,8,30.04
2019-12-29,9,32.52
2019-12-29,10,32.51
2019-12-29,11,32.03
2019-12-29,12,30.61
2019-12-29,13,30.8
2019-12-29,14,32.86
2019-12-29,15,35.64
2019-12-29,16,41.0
2019-12-29,17,43.5
2019-12-29,18,43.5
2019-12-29,19,40.0
2019-12-29,20,35.03
2019-12-29,21,34.3
2019-12-29,22,28.94
2019-12-29,23,26.06
2019-12-30,0,23.46
2019-12-30,1,22.0
2019-12-30,2,15.07
2019-12-30,3,15.68
2019-12-30,4,21.7
2019-12-30,5,30.0
2019-12-30,6,40.99
2019-12-30,7,43.91
2019-12-30,8,42.42
2019-12-30,9,42.42
2019-12-30,10,40.98
2019-12-30,11,39.38
2019-12-30,12,37.73
2019-12-30,13,40.0
2019-12-30,14,41.23
2019-12-30,15,44.37
2019-12-30,16,44.6
2019-12-30,17,46.42
2019-12-30,18,47.82
2019-12-30,19,40.6
2019-12-30,20,40.0
2019-12-30,21,38.27
2019-12-30,22,37.55
2019-12-30,23,37.55
2019-12-31,0,34.22
2019-12-31,1,30.95
2019-12-31,2,29.8
2019-12-31,3,28.59
2019-12-31,4,34.67
2019-12-31,5,42.0
2019-12-31,6,42.49
2019-12-31,7,41.52
2019-12-31,8,43.01
2019-12-31,9,42.25
2019-12-31,10,40.57
2019-12-31,11,40.0
2019-12-31,12,40.0
2019-12-31,13,38.0
2019-12-31,14,39.58
2019-12-31,15,42.28
2019-12-31,16,46.64
2019-12-31,17,47.73
2019-12-31,18,46.0
2019-12-31,19,42.2
2019-12-31,20,39.74
2019-12-31,21,40.0
2019-12-31,22,40.88
2019-12-31,23,41.88
2020-01-01,0,38.6
2020-01-01,1,36.55
2020-01-01,2,32.32
2020-01-01,3,30.85
2020-01-01,4,30.14
2020-01-01,5,30.17
2020-01-01,6,30.0
2020-01-01,7,30.65
2020-01-01,8,30.65
2020-01-01,9,30.27
2020-01-01,10,30.34
2020-01-01,11,30.99
2020-01-01,12,30.04
2020-01-01,13,30.75
2020-01-01,14,32.11
2020-01-01,15,35.98
2020-01-01,16,42.7
2020-01-01,17,44.45
2020-01-01,18,47.38
2020-01-01,19,47.38
2020-01-01,20,42.08
2020-01-01,21,40.66
2020-01-01,22,36.69
2020-01-01,23,35.4
2020-01-02,0,31.98
2020-01-02,1,30.5
2020-01-02,2,28.79
2020-01-02,3,28.95
2020-01-02,4,31.3
2020-01-02,5,41.0
2020-01-02,6,48.21
2020-01-02,7,48.21
2020-01-02,8,48.21
2020-01-02,9,45.57
2020-01-02,10,45.71
2020-01-02,11,45.16
2020-01-02,12,44.9
2020-01-02,13,47.08
2020-01-02,14,48.46
2020-01-02,15,48.7
2020-01-02,16,50.0
2020-01-02,17,50.46
2020-01-02,18,49.7
2020-01-02,19,48.0
2020-01-02,20,48.0
2020-01-02,21,42.49
2020-01-02,22,38.22
2020-01-02,23,33.29
2020-01-03,0,31.1
2020-01-03,1,29.03
2020-01-03,2,28.5
2020-01-03,3,29.0
2020-01-03,4,33.69
2020-01-03,5,40.92
2020-01-03,6,43.09
2020-01-03,7,43.3
2020-01-03,8,44.2
2020-01-03,9,44.05
2020-01-03,10,42.95
2020-01-03,11,42.49
2020-01-03,12,42.1
2020-01-03,13,42.8
2020-01-03,14,45.67
2020-01-03,15,48.99
2020-01-03,16,51.0
2020-01-03,17,53.35
2020-01-03,18,50.0
2020-01-03,19,48.0
2020-01-03,20,39.79
2020-01-03,21,40.13
2020-01-03,22,38.77
2020-01-03,23,39.91
2020-01-04,0,39.6
2020-01-04,1,35.5
2020-01-04,2,34.04
2020-01-04,3,34.58
2020-01-04,4,37.49
2020-01-04,5,41.06
2020-01-04,6,43.99
2020-01-04,7,44.06
2020-01-04,8,42.8
2020-01-04,9,41.06
2020-01-04,10,40.4
2020-01-04,11,40.85
2020-01-04,12,40.0
2020-01-04,13,40.0
2020-01-04,14,41.06
2020-01-04,15,42.49
2020-01-04,16,45.62
2020-01-04,17,47.0
2020-01-04,18,47.21
2020-01-04,19,46.72
2020-01-04,20,45.62
2020-01-04,21,41.06
2020-01-04,22,40.18
2020-01-04,23,44.0
2020-01-05,0,40.0
2020-01-05,1,39.92
2020-01-05,2,34.58
2020-01-05,3,32.57
2020-01-05,4,29.88
2020-01-05,5,33.3
2020-01-05,6,35.12
2020-01-05,7,36.01
2020-01-05,8,37.06
2020-01-05,9,37.53
2020-01-05,10,38.99
2020-01-05,11,38.15
2020-01-05,12,35.37
2020-01-05,13,34.44
2020-01-05,14,36.1
2020-01-05,15,40.59
2020-01-05,16,44.68
2020-01-05,17,46.16
2020-01-05,18,45.64
2020-01-05,19,42.68
2020-01-05,20,37.57
2020-01-05,21,37.57
2020-01-05,22,35.54
2020-01-05,23,29.16
2020-01-06,0,29.0
2020-01-06,1,29.08
2020-01-06,2,27.72
2020-01-06,3,27.03
2020-01-06,4,28.98
2020-01-06,5,33.83
2020-01-06,6,43.13
2020-01-06,7,44.52
2020-01-06,8,44.96
2020-01-06,9,44.0
2020-01-06,10,42.46
2020-01-06,11,41.3
2020-01-06,12,40.51
2020-01-06,13,41.22
2020-01-06,14,43.28
2020-01-06,15,43.68
2020-01-06,16,47.9
2020-01-06,17,48.91
2020-01-06,18,49.01
2020-01-06,19,47.03
2020-01-06,20,45.19
2020-01-06,21,42.49
2020-01-06,22,39.08
2020-01-06,23,39.4
2020-01-07,0,36.7
2020-01-07,1,35.9
2020-01-07,2,36.54
2020-01-07,3,36.68
2020-01-07,4,39.5
2020-01-07,5,47.29
2020-01-07,6,50.0
2020-01-07,7,55.62
2020-01-07,8,55.96
2020-01-07,9,52.5
2020-01-07,10,50.0
2020-01-07,11,48.7
2020-01-07,12,48.7
2020-01-07,13,54.2
2020-01-07,14,61.05
2020-01-07,15,61.05
2020-01-07,16,61.05
2020-01-07,17,60.0
2020-01-07,18,55.62
2020-01-07,19,50.49
2020-01-07,20,50.0
2020-01-07,21,47.29
2020-01-07,22,43.9
2020-01-07,23,41.48
2020-01-08,0,39.3
2020-01-08,1,37.85
2020-01-08,2,36.65
2020-01-08,3,36.8
2020-01-08,4,42.6
2020-01-08,5,46.0
2020-01-08,6,50.16
2020-01-08,7,50.0
2020-01-08,8,50.0
2020-01-08,9,48.93
2020-01-08,10,47.27
2020-01-08,11,44.89
2020-01-08,12,44.95
2020-01-08,13,47.1
2020-01-08,14,48.93
2020-01-08,15,52.86
2020-01-08,16,57.59
2020-01-08,17,58.88
2020-01-08,18,57.1
2020-01-08,19,49.84
2020-01-08,20,48.27
2020-01-08,21,44.18
2020-01-08,22,43.0
2020-01-08,23,44.6
2020-01-09,0,43.0
2020-01-09,1,41.2
2020-01-09,2,41.34
2020-01-09,3,42.75
2020-01-09,4,44.42
2020-01-09,5,49.5
2020-01-09,6,61.43
2020-01-09,7,62.0
2020-01-09,8,63.63
2020-01-09,9,58.0
2020-01-09,10,50.0
2020-01-09,11,47.0
2020-01-09,12,47.0
2020-01-09,13,50.0
2020-01-09,14,58.47
2020-01-09,15,67.78
2020-01-09,16,75.09
2020-01-09,17,70.99
2020-01-09,18,58.47
2020-01-09,19,51.0
2020-01-09,20,50.0
2020-01-09,21,46.51
2020-01-09,22,44.79
2020-01-09,23,43.33
2020-01-10,0,40.29
2020-01-10,1,40.0
2020-01-10,2,40.87
2020-01-10,3,40.35
2020-01-10,4,43.53
2020-01-10,5,45.96
2020-01-10,6,53.24
2020-01-10,7,63.63
2020-01-10,8,63.73
2020-01-10,9,55.0
2020-01-10,10,51.0
2020-01-10,11,50.0
2020-01-10,12,50.0
2020-01-10,13,50.0
2020-01-10,14,53.0
2020-01-10,15,62.88
2020-01-10,16,70.49
2020-01-10,17,65.46
2020-01-10,18,56.13
2020-01-10,19,49.49
2020-01-10,20,45.96
2020-01-10,21,45.72
2020-01-10,22,44.08
2020-01-10,23,42.2
2020-01-11,0,41.3
2020-01-11,1,39.54
2020-01-11,2,38.15
2020-01-11,3,38.15
2020-01-11,4,38.15
2020-01-11,5,40.39
2020-01-11,6,43.46
2020-01-11,7,45.0
2020-01-11,8,43.48
2020-01-11,9,43.48
2020-01-11,10,42.22
2020-01-11,11,41.9
2020-01-11,12,40.5
2020-01-11,13,40.2
2020-01-11,14,41.7
2020-01-11,15,42.1
2020-01-11,16,44.62
2020-01-11,17,45.15
2020-01-11,18,45.03
2020-01-11,19,42.1
2020-01-11,20,43.0
2020-01-11,21,41.26
2020-01-11,22,39.13
2020-01-11,23,41.71
2020-01-12,0,37.72
2020-01-12,1,37.04
2020-01-12,2,36.9
2020-01-12,3,34.9
2020-01-12,4,37.06
2020-01-12,5,39.22
2020-01-12,6,40.04
2020-01-12,7,41.22
2020-01-12,8,42.05
2020-01-12,9,41.22
2020-01-12,10,42.04
2020-01-12,11,41.22
2020-01-12,12,40.79
2020-01-12,13,41.22
2020-01-12,14,42.04
2020-01-12,15,44.78
2020-01-12,16,47.9
2020-01-12,17,50.0
2020-01-12,18,50.0
2020-01-12,19,50.0
2020-01-12,20,49.71
2020-01-12,21,45.49
2020-01-12,22,41.22
2020-01-12,23,42.54
2020-01-13,0,37.8
2020-01-13,1,37.3
2020-01-13,2,37.52
2020-01-13,3,39.44
2020-01-13,4,43.16
2020-01-13,5,50.0
2020-01-13,6,57.81
2020-01-13,7,63.56
2020-01-13,8,63.56
2020-01-13,9,58.0
2020-01-13,10,55.19
2020-01-13,11,50.0
2020-01-13,12,51.71
2020-01-13,13,58.0
2020-01-13,14,59.0
2020-01-13,15,63.63
2020-01-13,16,66.5
2020-01-13,17,65.0
2020-01-13,18,65.0
2020-01-13,19,55.0
2020-01-13,20,54.27
2020-01-13,21,48.44
2020-01-13,22,43.53
2020-01-13,23,44.02
2020-01-14,0,43.58
2020-01-14,1,43.27
2020-01-14,2,42.5
2020-01-14,3,42.5
2020-01-14,4,44.02
2020-01-14,5,54.66
2020-01-14,6,60.0
2020-01-14,7,63.93
2020-01-14,8,63.73
2020-01-14,9,58.02
2020-01-14,10,53.31
2020-01-14,11,48.47
2020-01-14,12,48.47
2020-01-14,13,54.75
2020-01-14,14,60.0
2020-01-14,15,65.0
2020-01-14,16,74.0
2020-01-14,17,70.0
2020-01-14,18,60.87
2020-01-14,19,51.0
2020-01-14,20,60.0
2020-01-14,21,47.6
2020-01-14,22,44.27
2020-01-14,23,45.05
2020-01-15,0,44.09
2020-01-15,1,44.09
2020-01-15,2,43.89
2020-01-15,3,44.09
2020-01-15,4,46.45
2020-01-15,5,54.0
2020-01-15,6,57.09
2020-01-15,7,62.0
2020-01-15,8,58.0
2020-01-15,9,53.76
2020-01-15,10,50.02
2020-01-15,11,46.97
2020-01-15,12,46.99
2020-01-15,13,51.06
2020-01-15,14,56.09
2020-01-15,15,61.0
2020-01-15,16,72.0
2020-01-15,17,70.76
2020-01-15,18,60.09
2020-01-15,19,52.23
2020-01-15,20,52.23
2020-01-15,21,46.45
2020-01-15,22,44.86
2020-01-15,23,42.61
2020-01-16,0,40.5
2020-01-16,1,38.9
2020-01-16,2,38.61
2020-01-16,3,39.31
2020-01-16,4,43.11
2020-01-16,5,50.0
2020-01-16,6,57.0
2020-01-16,7,61.98
2020-01-16,8,60.65
2020-01-16,9,51.14
2020-01-16,10,47.57
2020-01-16,11,44.86
2020-01-16,12,44.56
2020-01-16,13,45.68
2020-01-16,14,50.32
2020-01-16,15,55.0
2020-01-16,16,60.45
2020-01-16,17,59.66
2020-01-16,18,56.81
2020-01-16,19,48.53
2020-01-16,20,47.91
2020-01-16,21,44.56
2020-01-16,22,41.09
2020-01-16,23,41.43
2020-01-17,0,40.0
2020-01-17,1,38.7
2020-01-17,2,38.1
2020-01-17,3,39.25
2020-01-17,4,41.43
2020-01-17,5,50.0
2020-01-17,6,55.25
2020-01-17,7,65.0
2020-01-17,8,63.93
2020-01-17,9,57.0
2020-01-17,10,48.29
2020-01-17,11,44.61
2020-01-17,12,44.38
2020-01-17,13,46.43
2020-01-17,14,52.3
2020-01-17,15,60.0
2020-01-17,16,64.15
2020-01-17,17,61.94
2020-01-17,18,57.0
2020-01-17,19,50.0
2020-01-17,20,48.15
2020-01-17,21,43.65
2020-01-17,22,42.45
2020-01-17,23,44.26
2020-01-18,0,43.53
2020-01-18,1,41.86
2020-01-18,2,40.64
2020-01-18,3,40.0
2020-01-18,4,41.34
2020-01-18,5,45.0
2020-01-18,6,48.65
2020-01-18,7,50.0
2020-01-18,8,53.69
2020-01-18,9,50.0
2020-01-18,10,47.24
2020-01-18,11,43.71
2020-01-18,12,41.94
2020-01-18,13,42.5
2020-01-18,14,43.5
2020-01-18,15,44.0
2020-01-18,16,46.29
2020-01-18,17,48.65
2020-01-18,18,48.0
2020-01-18,19,46.29
2020-01-18,20,45.0
2020-01-18,21,43.53
2020-01-18,22,41.2
2020-01-18,23,40.14
2020-01-19,0,38.91
2020-01-19,1,36.12
2020-01-19,2,35.12
2020-01-19,3,35.12
2020-01-19,4,35.8
2020-01-19,5,36.42
2020-01-19,6,38.83
2020-01-19,7,39.6
2020-01-19,8,40.84
2020-01-19,9,40.96
2020-01-19,10,40.9
2020-01-19,11,40.72
2020-01-19,12,39.11
2020-01-19,13,39.66
2020-01-19,14,40.14
2020-01-19,15,40.95
2020-01-19,16,45.0
2020-01-19,17,46.06
2020-01-19,18,46.29
2020-01-19,19,45.07
2020-01-19,20,45.0
2020-01-19,21,40.99
2020-01-19,22,37.25
2020-01-19,23,35.59
2020-01-20,0,34.01
2020-01-20,1,33.08
2020-01-20,2,32.1
2020-01-20,3,31.5
2020-01-20,4,36.46
2020-01-20,5,45.63
2020-01-20,6,52.77
2020-01-20,7,59.32
2020-01-20,8,57.01
2020-01-20,9,50.63
2020-01-20,10,48.17
2020-01-20,11,45.55
2020-01-20,12,45.55
2020-01-20,13,47.57
2020-01-20,14,50.0
2020-01-20,15,50.34
2020-01-20,16,55.91
2020-01-20,17,57.05
2020-01-20,18,54.02
2020-01-20,19,48.68
2020-01-20,20,45.86
2020-01-20,21,44.04
2020-01-20,22,39.7
2020-01-20,23,39.85
2020-01-21,0,38.0
2020-01-21,1,36.76
2020-01-21,2,36.02
2020-01-21,3,37.19
2020-01-21,4,41.38
2020-01-21,5,44.9
2020-01-21,6,50.91
2020-01-21,7,60.07
2020-01-21,8,58.68
2020-01-21,9,53.63
2020-01-21,10,52.0
2020-01-21,11,47.32
2020-01-21,12,45.63
2020-01-21,13,45.97
2020-01-21,14,47.71
2020-01-21,15,50.0
2020-01-21,16,57.62
2020-01-21,17,62.05
2020-01-21,18,57.6
2020-01-21,19,49.95
2020-01-21,20,46.85
2020-01-21,21,43.4
2020-01-21,22,42.08
2020-01-21,23,41.3
2020-01-22,0,40.45
2020-01-22,1,40.02
2020-01-22,2,40.0
2020-01-22,3,40.3
2020-01-22,4,42.4
2020-01-22,5,45.99
2020-01-22,6,51.13
2020-01-22,7,60.77
2020-01-22,8,60.89
2020-01-22,9,54.94
2020-01-22,10,53.32
2020-01-22,11,48.46
2020-01-22,12,48.29
2020-01-22,13,50.0
2020-01-22,14,52.4
2020-01-22,15,55.63
2020-01-22,16,62.07
2020-01-22,17,65.09
2020-01-22,18,59.58
2020-01-22,19,52.52
2020-01-22,20,47.01
2020-01-22,21,44.86
2020-01-22,22,42.15
2020-01-22,23,40.05
2020-01-23,0,39.23
2020-01-23,1,38.34
2020-01-23,2,37.56
2020-01-23,3,38.45
2020-01-23,4,41.97
2020-01-23,5,47.0
2020-01-23,6,58.74
2020-01-23,7,66.62
2020-01-23,8,63.83
2020-01-23,9,55.22
2020-01-23,10,54.25
2020-01-23,11,50.0
2020-01-23,12,49.16
2020-01-23,13,51.2
2020-01-23,14,53.54
2020-01-23,15,54.75
2020-01-23,16,62.35
2020-01-23,17,68.64
2020-01-23,18,60.4
2020-01-23,19,55.53
2020-01-23,20,47.16
2020-01-23,21,45.11
2020-01-23,22,42.74
2020-01-23,23,41.28
2020-01-24,0,41.16
2020-01-24,1,40.45
2020-01-24,2,39.98
2020-01-24,3,40.43
2020-01-24,4,42.91
2020-01-24,5,46.09
2020-01-24,6,58.29
2020-01-24,7,66.74
2020-01-24,8,65.0
2020-01-24,9,61.12
2020-01-24,10,58.84
2020-01-24,11,55.0
2020-01-24,12,53.29
2020-01-24,13,52.0
2020-01-24,14,53.29
2020-01-24,15,58.0
2020-01-24,16,60.99
2020-01-24,17,65.1
2020-01-24,18,59.97
2020-01-24,19,52.15
2020-01-24,20,46.43
2020-01-24,21,44.59
2020-01-24,22,42.51
2020-01-24,23,42.0
2020-01-25,0,40.48
2020-01-25,1,39.23
2020-01-25,2,38.38
2020-01-25,3,37.78
2020-01-25,4,39.85
2020-01-25,5,41.65
2020-01-25,6,46.4
2020-01-25,7,50.0
2020-01-25,8,50.0
2020-01-25,9,46.4
2020-01-25,10,45.0
2020-01-25,11,43.67
2020-01-25,12,41.59
2020-01-25,13,41.86
2020-01-25,14,41.93
2020-01-25,15,45.01
2020-01-25,16,50.0
2020-01-25,17,55.0
2020-01-25,18,50.76
2020-01-25,19,50.0
2020-01-25,20,46.2
2020-01-25,21,42.59
2020-01-25,22,40.0
2020-01-25,23,40.8
2020-01-26,0,39.47
2020-01-26,1,37.1
2020-01-26,2,37.4
2020-01-26,3,35.61
2020-01-26,4,36.51
2020-01-26,5,39.1
2020-01-26,6,40.1
2020-01-26,7,40.16
2020-01-26,8,40.86
2020-01-26,9,41.86
2020-01-26,10,42.05
2020-01-26,11,41.86
2020-01-26,12,41.59
2020-01-26,13,41.59
2020-01-26,14,41.59
2020-01-26,15,41.65
2020-01-26,16,50.0
2020-01-26,17,52.15
2020-01-26,18,51.45
2020-01-26,19,48.0
2020-01-26,20,44.86
2020-01-26,21,41.65
2020-01-26,22,39.47
2020-01-26,23,39.0
2020-01-27,0,36.86
2020-01-27,1,34.99
2020-01-27,2,34.7
2020-01-27,3,34.99
2020-01-27,4,39.9
2020-01-27,5,45.61
2020-01-27,6,52.32
2020-01-27,7,57.0
2020-01-27,8,55.0
2020-01-27,9,50.0
2020-01-27,10,48.89
2020-01-27,11,45.3
2020-01-27,12,45.3
2020-01-27,13,46.31
2020-01-27,14,50.0
2020-01-27,15,57.0
2020-01-27,16,60.79
2020-01-27,17,62.42
2020-01-27,18,54.19
2020-01-27,19,50.0
2020-01-27,20,45.92
2020-01-27,21,43.56
2020-01-27,22,40.0
2020-01-27,23,41.07
2020-01-28,0,37.4
2020-01-28,1,34.25
2020-01-28,2,34.06
2020-01-28,3,34.04
2020-01-28,4,38.15
2020-01-28,5,43.56
2020-01-28,6,49.0
2020-01-28,7,53.24
2020-01-28,8,55.83
2020-01-28,9,50.0
2020-01-28,10,48.15
2020-01-28,11,44.91
2020-01-28,12,44.92
2020-01-28,13,46.35
2020-01-28,14,47.0
2020-01-28,15,50.0
2020-01-28,16,55.0
2020-01-28,17,57.16
2020-01-28,18,54.0
2020-01-28,19,47.0
2020-01-28,20,44.95
2020-01-28,21,40.0
2020-01-28,22,36.99
2020-01-28,23,35.7
2020-01-29,0,31.55
2020-01-29,1,31.0
2020-01-29,2,30.0
2020-01-29,3,30.0
2020-01-29,4,36.4
