Dates,Hour,DK_1_price_day_ahead,IT_NORD_price_day_ahead,SE_1_price_day_ahead
2017-08-08,19,28.52,55.0,28.52
2017-08-08,20,26.16,51.33,26.16
2017-08-08,21,24.68,47.75,24.68
2017-08-08,22,25.0,51.33,25.0
2017-08-08,23,23.06,49.9,23.06
2017-08-09,0,21.12,47.99,21.12
2017-08-09,1,19.08,47.25,19.08
2017-08-09,2,19.09,47.25,19.11
2017-08-09,3,24.57,47.99,24.55
2017-08-09,4,25.87,49.9,25.87
2017-08-09,5,27.29,55.0,27.29
2017-08-09,6,32.56,52.32,32.56
2017-08-09,7,32.35,58.99,32.35
2017-08-09,8,31.49,55.44,31.49
2017-08-09,9,30.59,51.33,30.59
2017-08-09,10,27.74,51.0,27.74
2017-08-09,11,26.56,49.9,26.56
2017-08-09,12,27.09,49.99,27.09
2017-08-09,13,26.34,49.9,29.25
2017-08-09,14,26.32,54.98,28.64
2017-08-09,15,32.07,75.0,32.07
2017-08-09,16,30.73,90.0,30.73
2017-08-09,17,30.95,90.1,30.95
2017-08-09,18,29.9,96.27,29.9
2017-08-09,19,30.1,90.1,30.1
2017-08-09,20,28.68,72.6,28.68
2017-08-09,21,26.02,52.01,26.02
2017-08-09,22,27.05,50.85,27.05
2017-08-09,23,26.0,48.5,26.0
2017-08-10,0,25.41,46.13,25.41
2017-08-10,1,25.58,43.6,25.58
2017-08-10,2,25.39,43.25,25.39
2017-08-10,3,27.76,43.25,27.76
2017-08-10,4,33.57,43.65,33.57
2017-08-10,5,36.81,46.13,36.81
2017-08-10,6,40.88,48.01,40.88
2017-08-10,7,41.95,49.9,41.81
2017-08-10,8,41.95,47.83,38.77
2017-08-10,9,41.93,47.25,36.69
2017-08-10,10,41.63,46.99,36.57
2017-08-10,11,40.95,46.13,35.96
2017-08-10,12,39.2,46.99,36.3
2017-08-10,13,37.88,46.13,35.87
2017-08-10,14,36.24,47.25,35.11
2017-08-10,15,37.05,49.9,34.51
2017-08-10,16,38.0,50.54,35.1
2017-08-10,17,39.61,51.33,35.8
2017-08-10,18,35.99,51.33,35.6
2017-08-10,19,35.56,51.65,35.31
2017-08-10,20,34.78,50.0,33.94
2017-08-10,21,30.97,46.81,28.86
2017-08-10,22,28.99,46.75,28.99
2017-08-10,23,28.13,40.41,28.13
2017-08-11,0,27.03,39.01,27.03
2017-08-11,1,26.29,38.2,26.29
2017-08-11,2,26.12,38.07,26.12
2017-08-11,3,28.11,39.5,28.11
2017-08-11,4,31.79,40.41,31.79
2017-08-11,5,40.75,42.61,40.75
2017-08-11,6,46.98,44.65,40.72
2017-08-11,7,49.68,44.41,40.8
2017-08-11,8,51.18,44.15,46.25
2017-08-11,9,61.36,42.76,39.47
2017-08-11,10,52.65,41.0,35.96
2017-08-11,11,46.8,39.06,35.16
2017-08-11,12,39.09,39.09,35.64
2017-08-11,13,39.01,39.01,35.66
2017-08-11,14,36.88,39.99,35.11
2017-08-11,15,37.42,41.0,33.07
2017-08-11,16,38.08,44.41,33.03
2017-08-11,17,36.21,46.33,33.05
2017-08-11,18,34.32,46.76,29.88
2017-08-11,19,34.61,46.75,29.73
2017-08-11,20,33.36,43.91,29.39
2017-08-11,21,30.71,42.69,27.37
2017-08-11,22,25.63,42.2,25.63
2017-08-11,23,23.05,39.49,23.62
2017-08-12,0,21.23,40.0,21.23
2017-08-12,1,20.72,38.74,20.72
2017-08-12,2,19.31,39.49,19.31
2017-08-12,3,17.59,45.8,17.59
2017-08-12,4,20.37,45.8,20.37
2017-08-12,5,23.66,49.02,23.66
2017-08-12,6,24.37,49.9,24.37
2017-08-12,7,25.84,49.02,25.84
2017-08-12,8,25.56,49.56,25.56
2017-08-12,9,25.67,44.99,25.67
2017-08-12,10,25.1,40.92,25.1
2017-08-12,11,24.98,38.06,24.98
2017-08-12,12,24.96,38.6,24.96
2017-08-12,13,24.26,40.04,24.26
2017-08-12,14,24.87,46.8,24.87
2017-08-12,15,24.91,50.0,24.91
2017-08-12,16,25.42,51.33,25.42
2017-08-12,17,25.44,55.61,25.44
2017-08-12,18,25.67,50.51,25.67
2017-08-12,19,25.54,49.56,25.54
2017-08-12,20,24.02,50.51,24.02
2017-08-12,21,22.39,51.0,22.39
2017-08-12,22,23.66,43.0,23.66
2017-08-12,23,21.66,40.04,21.66
2017-08-13,0,20.42,39.06,20.42
2017-08-13,1,18.09,38.0,18.09
2017-08-13,2,13.67,37.01,13.67
2017-08-13,3,12.34,40.04,12.34
2017-08-13,4,12.16,38.08,12.16
2017-08-13,5,18.01,37.62,18.01
2017-08-13,6,21.28,36.61,21.28
2017-08-13,7,21.02,35.1,23.36
2017-08-13,8,19.69,36.64,24.53
2017-08-13,9,21.09,35.01,24.82
2017-08-13,10,19.33,32.63,24.73
2017-08-13,11,16.07,32.4,24.69
2017-08-13,12,13.24,32.4,24.56
2017-08-13,13,23.68,32.61,23.68
2017-08-13,14,10.8,36.93,24.26
2017-08-13,15,21.89,40.04,24.81
2017-08-13,16,28.39,43.28,26.59
2017-08-13,17,33.0,46.8,27.78
2017-08-13,18,34.98,50.54,30.08
2017-08-13,19,36.47,51.33,33.21
2017-08-13,20,35.8,47.0,30.87
2017-08-13,21,32.0,42.22,27.37
2017-08-13,22,28.69,41.14,28.42
2017-08-13,23,26.37,40.04,26.37
2017-08-14,0,25.24,38.78,25.24
2017-08-14,1,25.17,37.9,25.17
2017-08-14,2,25.28,38.04,25.28
2017-08-14,3,27.64,40.46,27.64
2017-08-14,4,32.9,40.5,32.9
2017-08-14,5,37.9,40.41,37.9
2017-08-14,6,39.39,40.04,39.39
2017-08-14,7,38.23,40.04,38.23
2017-08-14,8,39.12,40.59,39.12
2017-08-14,9,39.22,40.31,39.22
2017-08-14,10,39.02,40.04,39.02
2017-08-14,11,39.13,40.0,39.13
2017-08-14,12,37.8,40.0,37.8
2017-08-14,13,36.99,40.04,36.99
2017-08-14,14,34.87,43.04,35.27
2017-08-14,15,37.07,44.42,36.68
2017-08-14,16,39.64,45.0,39.64
2017-08-14,17,41.96,49.98,41.32
2017-08-14,18,38.39,51.9,37.47
2017-08-14,19,36.74,51.42,36.74
2017-08-14,20,31.57,49.98,31.57
2017-08-14,21,26.82,47.0,26.82
2017-08-14,22,23.9,45.8,26.78
2017-08-14,23,23.05,44.02,26.33
2017-08-15,0,22.07,41.14,25.34
2017-08-15,1,23.96,40.0,25.31
2017-08-15,2,23.85,38.93,25.3
2017-08-15,3,21.47,40.04,27.56
2017-08-15,4,26.23,40.0,33.53
2017-08-15,5,35.0,40.04,35.0
2017-08-15,6,27.96,40.04,36.73
2017-08-15,7,27.08,40.0,34.97
2017-08-15,8,27.03,40.04,33.76
2017-08-15,9,26.96,38.62,31.91
2017-08-15,10,26.93,36.61,31.45
2017-08-15,11,26.92,32.4,31.35
2017-08-15,12,26.93,29.7,31.42
2017-08-15,13,31.31,34.2,31.31
2017-08-15,14,30.42,38.0,30.42
2017-08-15,15,31.34,40.5,31.52
2017-08-15,16,35.24,43.13,35.06
2017-08-15,17,35.3,46.14,35.3
2017-08-15,18,35.36,49.98,35.24
2017-08-15,19,34.95,50.62,34.11
2017-08-15,20,29.04,49.98,29.04
2017-08-15,21,27.1,46.8,27.1
2017-08-15,22,26.66,47.0,26.66
2017-08-15,23,26.06,45.0,26.06
2017-08-16,0,25.84,41.14,25.84
2017-08-16,1,25.83,40.92,25.83
2017-08-16,2,26.05,40.92,26.05
2017-08-16,3,27.42,44.15,27.42
2017-08-16,4,34.14,42.92,34.14
2017-08-16,5,37.61,47.0,37.61
2017-08-16,6,42.0,49.98,42.0
2017-08-16,7,42.39,49.98,42.39
2017-08-16,8,41.93,50.62,41.93
2017-08-16,9,41.92,49.98,41.92
2017-08-16,10,40.32,49.98,40.32
2017-08-16,11,40.03,46.95,40.03
2017-08-16,12,38.47,47.0,38.47
2017-08-16,13,35.35,49.98,35.35
2017-08-16,14,37.16,51.42,37.16
2017-08-16,15,39.94,51.75,39.94
2017-08-16,16,41.93,53.56,41.93
2017-08-16,17,43.15,65.0,43.15
2017-08-16,18,41.95,80.0,39.52
2017-08-16,19,40.1,59.0,40.1
2017-08-16,20,36.02,55.0,36.02
2017-08-16,21,32.0,51.75,31.36
2017-08-16,22,29.82,50.62,30.03
2017-08-16,23,28.44,49.98,29.09
2017-08-17,0,26.96,45.0,27.55
2017-08-17,1,26.83,41.14,27.49
2017-08-17,2,26.96,41.14,29.15
2017-08-17,3,30.42,42.0,30.42
2017-08-17,4,33.94,43.5,38.17
2017-08-17,5,47.35,46.76,47.35
2017-08-17,6,47.32,50.62,47.32
2017-08-17,7,50.04,50.0,50.04
2017-08-17,8,50.06,50.62,50.06
2017-08-17,9,53.88,50.62,53.88
2017-08-17,10,50.36,49.98,50.36
2017-08-17,11,50.01,46.76,50.01
2017-08-17,12,38.31,46.2,47.77
2017-08-17,13,38.19,49.98,40.73
2017-08-17,14,36.26,50.62,36.26
2017-08-17,15,35.32,50.62,36.19
2017-08-17,16,37.42,52.06,37.42
2017-08-17,17,38.04,55.5,38.04
2017-08-17,18,37.45,64.0,37.45
2017-08-17,19,36.71,55.61,36.71
2017-08-17,20,31.73,51.42,31.73
2017-08-17,21,29.09,50.62,29.09
2017-08-17,22,28.5,49.0,28.5
2017-08-17,23,28.29,42.81,28.29
2017-08-18,0,27.28,41.14,27.28
2017-08-18,1,26.35,41.0,26.35
2017-08-18,2,27.7,40.92,27.7
2017-08-18,3,28.61,41.14,28.61
2017-08-18,4,33.63,41.56,33.63
2017-08-18,5,38.86,46.05,38.86
2017-08-18,6,43.29,49.0,43.29
2017-08-18,7,44.47,47.01,44.47
2017-08-18,8,48.01,48.35,48.01
2017-08-18,9,48.05,47.5,48.05
2017-08-18,10,40.96,47.05,40.96
2017-08-18,11,33.17,45.0,40.05
2017-08-18,12,31.1,46.32,38.69
2017-08-18,13,31.56,49.98,40.39
2017-08-18,14,33.89,50.62,33.89
2017-08-18,15,35.71,50.62,35.71
2017-08-18,16,37.43,51.42,37.43
2017-08-18,17,38.7,55.61,38.7
2017-08-18,18,36.99,57.0,36.99
2017-08-18,19,37.02,55.61,37.02
2017-08-18,20,34.95,53.0,34.95
2017-08-18,21,29.45,50.62,29.45
2017-08-18,22,22.22,50.62,29.12
2017-08-18,23,22.01,49.98,27.23
2017-08-19,0,24.07,48.16,26.92
2017-08-19,1,23.82,43.97,26.32
2017-08-19,2,23.52,43.97,25.83
2017-08-19,3,22.84,44.1,25.87
2017-08-19,4,23.0,45.0,26.62
2017-08-19,5,23.08,46.67,29.41
2017-08-19,6,24.38,46.5,29.46
2017-08-19,7,25.7,47.5,31.71
2017-08-19,8,26.07,41.69,32.31
2017-08-19,9,12.42,41.0,31.66
2017-08-19,10,7.13,40.92,30.24
2017-08-19,11,-0.07,39.5,28.94
2017-08-19,12,-4.0,39.42,27.07
2017-08-19,13,-0.22,40.04,26.19
2017-08-19,14,8.16,43.0,26.22
2017-08-19,15,11.33,45.0,26.57
2017-08-19,16,22.03,49.98,27.04
2017-08-19,17,26.63,51.42,26.88
2017-08-19,18,26.63,54.0,26.63
2017-08-19,19,27.0,51.42,27.0
2017-08-19,20,25.33,49.99,25.33
2017-08-19,21,20.05,46.8,24.41
2017-08-19,22,10.84,43.0,24.19
2017-08-19,23,10.1,40.92,22.44
2017-08-20,0,9.77,40.04,21.36
2017-08-20,1,9.01,39.35,21.1
2017-08-20,2,5.18,39.11,20.01
2017-08-20,3,8.51,39.19,18.24
2017-08-20,4,8.17,37.71,20.48
2017-08-20,5,23.25,39.65,23.25
2017-08-20,6,24.07,40.04,24.07
2017-08-20,7,24.72,39.29,25.51
2017-08-20,8,25.16,39.86,26.34
2017-08-20,9,25.53,37.99,26.47
2017-08-20,10,25.75,36.0,26.16
2017-08-20,11,21.48,32.09,25.79
2017-08-20,12,0.03,32.51,25.73
2017-08-20,13,-6.37,33.99,25.68
2017-08-20,14,0.0,38.71,26.17
2017-08-20,15,9.95,40.04,27.15
2017-08-20,16,24.29,41.98,27.55
2017-08-20,17,26.5,47.63,27.47
2017-08-20,18,28.5,50.62,28.5
2017-08-20,19,30.57,50.55,30.57
2017-08-20,20,29.06,47.5,29.06
2017-08-20,21,23.18,42.02,26.4
2017-08-20,22,19.55,41.14,24.32
2017-08-20,23,12.34,40.5,23.72
2017-08-21,0,10.96,40.04,23.43
2017-08-21,1,9.74,39.98,23.69
2017-08-21,2,9.96,38.66,23.11
2017-08-21,3,20.34,40.5,24.0
2017-08-21,4,29.93,41.14,30.77
2017-08-21,5,35.17,45.14,38.27
2017-08-21,6,36.8,45.67,42.69
2017-08-21,7,35.54,45.28,45.03
2017-08-21,8,33.77,44.64,47.85
2017-08-21,9,31.16,43.92,48.09
2017-08-21,10,30.96,43.92,48.01
2017-08-21,11,29.62,43.92,47.85
2017-08-21,12,27.93,44.14,45.54
2017-08-21,13,29.87,44.45,43.98
2017-08-21,14,32.06,47.0,39.78
2017-08-21,15,45.03,50.04,45.03
2017-08-21,16,39.8,51.48,40.5
2017-08-21,17,41.86,57.61,41.86
2017-08-21,18,41.01,80.0,41.01
2017-08-21,19,40.31,57.61,40.31
2017-08-21,20,36.99,51.06,36.99
2017-08-21,21,31.24,50.04,31.24
2017-08-21,22,31.98,47.0,31.98
2017-08-21,23,29.7,43.5,29.7
2017-08-22,0,29.53,41.14,29.53
2017-08-22,1,27.9,40.92,27.9
2017-08-22,2,27.78,41.14,27.78
2017-08-22,3,31.78,43.28,31.78
2017-08-22,4,37.71,48.65,37.71
2017-08-22,5,48.04,50.68,48.04
2017-08-22,6,57.35,52.28,57.35
2017-08-22,7,57.39,54.9,57.39
2017-08-22,8,59.95,52.01,59.95
2017-08-22,9,59.98,51.06,59.98
2017-08-22,10,59.92,48.65,59.92
2017-08-22,11,57.39,45.99,57.39
2017-08-22,12,57.34,48.65,57.34
2017-08-22,13,50.02,51.06,50.02
2017-08-22,14,39.04,52.9,39.04
2017-08-22,15,45.08,54.0,45.08
2017-08-22,16,44.71,54.9,44.71
2017-08-22,17,48.17,57.61,48.17
2017-08-22,18,45.07,75.92,45.07
2017-08-22,19,43.38,60.01,43.38
2017-08-22,20,38.81,54.0,38.81
2017-08-22,21,34.85,50.68,34.85
2017-08-22,22,30.97,50.04,31.82
2017-08-22,23,30.93,47.77,31.7
2017-08-23,0,30.36,42.0,30.36
2017-08-23,1,30.4,41.14,30.4
2017-08-23,2,30.07,42.0,30.07
2017-08-23,3,31.74,44.51,31.74
2017-08-23,4,39.07,50.0,39.07
2017-08-23,5,99.98,51.5,99.98
2017-08-23,6,120.01,51.48,120.01
2017-08-23,7,105.57,50.68,105.57
2017-08-23,8,100.0,47.77,100.0
2017-08-23,9,85.06,45.99,85.06
2017-08-23,10,79.83,44.14,79.83
2017-08-23,11,81.05,43.92,81.05
2017-08-23,12,86.01,44.14,86.01
2017-08-23,13,65.19,47.0,65.19
2017-08-23,14,49.12,48.31,49.12
2017-08-23,15,75.34,50.68,75.34
2017-08-23,16,49.03,54.9,49.03
2017-08-23,17,49.24,60.0,49.24
2017-08-23,18,44.96,75.0,44.96
2017-08-23,19,41.92,58.9,41.92
2017-08-23,20,35.96,51.5,35.96
2017-08-23,21,31.29,50.04,31.29
2017-08-23,22,29.99,50.0,30.72
2017-08-23,23,29.48,48.9,31.04
2017-08-24,0,28.1,45.32,30.9
2017-08-24,1,27.73,43.09,30.92
2017-08-24,2,28.0,43.0,29.18
2017-08-24,3,30.27,46.5,31.01
2017-08-24,4,36.45,50.04,37.35
2017-08-24,5,48.02,50.68,48.02
2017-08-24,6,48.39,52.11,48.39
2017-08-24,7,50.51,50.68,50.51
2017-08-24,8,54.39,49.78,54.39
2017-08-24,9,50.94,48.49,50.94
2017-08-24,10,53.87,45.45,53.87
2017-08-24,11,54.5,44.99,54.5
2017-08-24,12,49.08,47.86,49.08
2017-08-24,13,45.22,48.9,45.22
2017-08-24,14,39.73,48.9,39.73
2017-08-24,15,44.83,50.04,44.83
2017-08-24,16,42.75,51.06,42.75
2017-08-24,17,44.89,55.5,44.89
2017-08-24,18,44.55,65.0,44.55
2017-08-24,19,41.88,54.48,41.88
2017-08-24,20,36.67,50.04,36.67
2017-08-24,21,33.14,47.34,33.14
2017-08-24,22,32.63,47.05,32.63
2017-08-24,23,31.31,43.5,31.31
2017-08-25,0,30.13,41.14,30.13
2017-08-25,1,29.51,41.11,29.99
2017-08-25,2,29.94,41.11,30.68
2017-08-25,3,32.28,43.0,32.28
2017-08-25,4,38.05,49.99,40.01
2017-08-25,5,43.97,50.68,43.97
2017-08-25,6,47.41,57.61,47.41
2017-08-25,7,49.61,57.61,49.61
2017-08-25,8,41.77,53.53,47.2
2017-08-25,9,39.87,53.53,41.91
2017-08-25,10,37.92,51.48,39.91
2017-08-25,11,34.98,51.48,41.03
2017-08-25,12,33.09,54.54,39.76
2017-08-25,13,33.99,56.52,38.56
2017-08-25,14,36.04,53.55,36.04
2017-08-25,15,40.41,53.01,34.84
2017-08-25,16,42.93,57.61,34.58
2017-08-25,17,45.7,65.0,38.99
2017-08-25,18,45.4,74.42,35.21
2017-08-25,19,41.24,57.61,40.01
2017-08-25,20,37.93,52.0,37.93
2017-08-25,21,34.6,50.68,34.6
2017-08-25,22,34.75,50.68,34.75
2017-08-25,23,32.21,50.04,32.21
2017-08-26,0,31.38,47.96,31.38
2017-08-26,1,30.89,43.0,30.89
2017-08-26,2,30.61,43.0,30.61
2017-08-26,3,30.29,43.26,30.29
2017-08-26,4,30.47,46.51,30.47
2017-08-26,5,31.04,46.55,31.14
2017-08-26,6,34.82,50.68,33.96
2017-08-26,7,35.96,50.68,35.96
2017-08-26,8,35.65,51.48,35.65
2017-08-26,9,34.99,50.68,34.2
2017-08-26,10,31.52,50.04,32.31
2017-08-26,11,31.93,48.15,31.93
2017-08-26,12,31.59,48.0,31.59
2017-08-26,13,32.26,48.15,32.26
2017-08-26,14,32.17,48.15,32.96
2017-08-26,15,36.82,50.04,36.03
2017-08-26,16,39.67,52.27,37.44
2017-08-26,17,42.0,59.11,37.63
2017-08-26,18,42.38,72.0,37.91
2017-08-26,19,39.97,57.78,39.97
2017-08-26,20,38.44,52.01,37.52
2017-08-26,21,34.9,50.04,34.06
2017-08-26,22,34.95,50.04,34.95
2017-08-26,23,31.88,47.96,32.2
2017-08-27,0,30.01,43.5,31.31
2017-08-27,1,28.71,42.22,31.18
2017-08-27,2,29.32,42.22,31.17
2017-08-27,3,28.82,43.24,31.13
2017-08-27,4,29.67,42.22,31.58
2017-08-27,5,28.59,42.22,32.98
2017-08-27,6,29.44,41.98,34.79
2017-08-27,7,29.13,41.98,35.63
2017-08-27,8,29.33,45.72,38.63
2017-08-27,9,29.52,41.98,38.68
2017-08-27,10,29.36,41.98,36.9
2017-08-27,11,29.11,41.07,34.24
2017-08-27,12,29.08,41.1,33.53
2017-08-27,13,29.1,41.98,33.29
2017-08-27,14,29.26,45.22,32.94
2017-08-27,15,32.38,49.02,32.38
2017-08-27,16,35.2,50.04,35.2
2017-08-27,17,38.96,52.27,38.96
2017-08-27,18,42.21,62.0,42.21
2017-08-27,19,42.43,59.0,42.43
2017-08-27,20,38.0,52.27,38.0
2017-08-27,21,35.98,50.04,34.2
2017-08-27,22,33.54,49.18,33.54
2017-08-27,23,30.94,45.72,30.94
2017-08-28,0,30.64,42.22,30.64
2017-08-28,1,30.4,42.22,30.4
2017-08-28,2,30.42,42.22,30.42
2017-08-28,3,31.99,47.0,31.99
2017-08-28,4,41.99,50.56,42.13
2017-08-28,5,74.8,58.0,74.8
2017-08-28,6,81.98,92.75,81.98
2017-08-28,7,74.8,96.91,74.8
2017-08-28,8,74.79,96.91,74.79
2017-08-28,9,70.63,104.19,70.63
2017-08-28,10,54.09,95.0,54.09
2017-08-28,11,50.55,96.0,50.55
2017-08-28,12,46.84,150.0,43.79
2017-08-28,13,44.7,138.03,44.7
2017-08-28,14,39.75,117.19,39.75
2017-08-28,15,44.93,88.0,44.93
2017-08-28,16,46.6,76.37,46.6
2017-08-28,17,50.0,79.55,50.0
2017-08-28,18,47.59,90.0,47.01
2017-08-28,19,41.23,67.25,41.23
2017-08-28,20,35.87,54.0,35.87
2017-08-28,21,32.0,50.56,32.0
2017-08-28,22,30.17,51.99,30.17
2017-08-28,23,29.67,50.56,29.67
2017-08-29,0,29.52,48.14,29.52
2017-08-29,1,29.31,48.14,29.31
2017-08-29,2,29.38,48.14,29.38
2017-08-29,3,29.95,49.86,29.95
2017-08-29,4,35.0,51.35,35.0
2017-08-29,5,36.99,54.8,36.99
2017-08-29,6,37.46,65.26,37.46
2017-08-29,7,37.44,70.0,37.44
2017-08-29,8,37.41,62.01,37.41
2017-08-29,9,35.58,60.0,35.58
2017-08-29,10,31.39,54.99,34.42
2017-08-29,11,32.1,55.0,34.22
2017-08-29,12,32.49,59.11,36.02
2017-08-29,13,33.0,75.0,36.01
2017-08-29,14,36.86,83.7,36.86
2017-08-29,15,37.33,75.0,37.33
2017-08-29,16,37.89,70.01,37.89
2017-08-29,17,39.39,83.33,39.26
2017-08-29,18,41.24,88.0,38.61
2017-08-29,19,38.3,70.0,38.3
2017-08-29,20,34.2,59.11,34.2
2017-08-29,21,31.18,51.35,31.18
2017-08-29,22,31.19,53.83,31.19
2017-08-29,23,30.26,49.92,30.26
2017-08-30,0,29.83,48.14,29.83
2017-08-30,1,29.56,47.26,29.56
2017-08-30,2,29.6,48.0,29.6
2017-08-30,3,30.82,49.86,30.82
2017-08-30,4,36.51,58.15,36.51
2017-08-30,5,42.0,62.01,42.0
2017-08-30,6,44.43,68.98,37.75
2017-08-30,7,43.97,79.52,37.7
2017-08-30,8,43.39,68.05,37.75
2017-08-30,9,45.27,79.44,36.5
2017-08-30,10,42.63,54.49,36.57
2017-08-30,11,40.07,56.43,35.29
2017-08-30,12,39.5,70.0,35.35
2017-08-30,13,37.92,79.74,37.92
2017-08-30,14,37.4,83.59,37.4
2017-08-30,15,40.56,87.99,37.57
2017-08-30,16,41.37,87.0,37.79
2017-08-30,17,40.07,96.27,40.07
2017-08-30,18,39.49,97.55,39.49
2017-08-30,19,37.04,94.95,37.04
2017-08-30,20,32.48,60.0,32.48
2017-08-30,21,30.57,52.37,30.57
2017-08-30,22,30.57,51.35,30.57
2017-08-30,23,29.97,49.86,29.97
2017-08-31,0,29.75,46.77,29.75
2017-08-31,1,29.25,45.91,29.25
2017-08-31,2,29.54,45.91,29.54
2017-08-31,3,30.06,48.0,30.42
2017-08-31,4,34.15,51.35,33.79
2017-08-31,5,39.92,58.15,39.92
2017-08-31,6,43.28,65.0,38.48
2017-08-31,7,44.92,68.0,40.11
2017-08-31,8,48.43,61.76,40.84
2017-08-31,9,46.4,65.0,40.94
2017-08-31,10,44.34,55.0,40.07
2017-08-31,11,42.52,54.01,41.78
2017-08-31,12,42.41,62.0,42.41
2017-08-31,13,41.97,71.7,41.97
2017-08-31,14,40.19,72.66,40.19
2017-08-31,15,41.9,59.9,41.9
2017-08-31,16,43.08,58.15,43.08
2017-08-31,17,41.4,65.0,41.4
2017-08-31,18,42.64,74.3,42.64
2017-08-31,19,38.69,55.0,38.69
2017-08-31,20,35.36,52.34,35.36
2017-08-31,21,32.53,50.56,32.53
2017-08-31,22,32.03,50.15,31.82
2017-08-31,23,31.07,49.86,30.95
2017-09-01,0,29.89,46.94,30.21
2017-09-01,1,29.64,46.91,29.64
2017-09-01,2,29.65,45.67,30.46
2017-09-01,3,31.71,48.03,31.51
2017-09-01,4,36.04,50.0,35.43
2017-09-01,5,41.05,54.5,35.99
2017-09-01,6,45.83,75.79,35.9
2017-09-01,7,45.12,80.29,37.32
2017-09-01,8,44.9,75.79,38.07
2017-09-01,9,45.02,75.79,37.86
2017-09-01,10,44.05,60.95,37.29
2017-09-01,11,38.79,58.0,37.28
2017-09-01,12,37.17,65.53,37.17
2017-09-01,13,38.63,74.75,38.63
2017-09-01,14,38.56,74.75,38.56
2017-09-01,15,39.36,55.15,39.36
2017-09-01,16,42.2,54.01,42.2
2017-09-01,17,43.74,55.0,42.84
2017-09-01,18,43.95,55.01,42.05
2017-09-01,19,39.36,51.49,38.6
2017-09-01,20,36.21,49.35,36.21
2017-09-01,21,34.51,47.0,34.44
2017-09-01,22,32.22,48.06,32.22
2017-09-01,23,31.73,45.12,31.29
2017-09-02,0,30.06,42.32,30.85
2017-09-02,1,30.62,42.32,30.62
2017-09-02,2,30.7,42.32,30.7
2017-09-02,3,30.7,42.5,30.7
2017-09-02,4,31.1,45.12,31.1
2017-09-02,5,32.39,49.92,32.39
2017-09-02,6,35.1,49.86,35.1
2017-09-02,7,38.0,48.0,38.0
2017-09-02,8,38.15,45.12,38.15
2017-09-02,9,38.03,42.5,38.03
2017-09-02,10,35.37,41.47,35.37
2017-09-02,11,33.0,36.46,33.91
2017-09-02,12,31.78,35.5,33.08
2017-09-02,13,31.3,38.64,32.5
2017-09-02,14,31.5,39.78,32.44
2017-09-02,15,32.99,42.32,33.94
2017-09-02,16,37.25,45.12,36.31
2017-09-02,17,40.32,49.86,38.34
2017-09-02,18,40.52,49.86,38.11
2017-09-02,19,38.02,46.28,36.99
2017-09-02,20,35.65,42.57,34.61
2017-09-02,21,31.02,41.99,32.05
2017-09-02,22,32.85,39.71,32.29
2017-09-02,23,30.86,37.53,31.41
2017-09-03,0,31.0,34.39,31.0
2017-09-03,1,30.77,33.97,30.77
2017-09-03,2,30.62,33.79,30.62
2017-09-03,3,30.44,35.0,30.44
2017-09-03,4,30.98,35.0,30.98
2017-09-03,5,31.21,36.84,32.18
2017-09-03,6,31.06,34.1,33.37
2017-09-03,7,31.25,35.05,34.4
2017-09-03,8,31.26,36.85,34.64
2017-09-03,9,31.26,33.3,34.48
2017-09-03,10,31.45,32.7,34.46
2017-09-03,11,31.14,26.26,33.46
2017-09-03,12,31.07,25.95,32.64
2017-09-03,13,31.14,28.49,32.34
2017-09-03,14,31.22,35.81,32.32
2017-09-03,15,33.46,39.7,33.46
2017-09-03,16,34.15,45.07,35.01
2017-09-03,17,38.88,51.35,38.02
2017-09-03,18,42.27,58.0,39.21
2017-09-03,19,39.91,55.15,36.93
2017-09-03,20,38.42,50.56,33.81
2017-09-03,21,33.43,46.77,32.27
2017-09-03,22,31.03,42.57,30.89
2017-09-03,23,29.72,39.72,30.37
2017-09-04,0,29.95,39.64,29.95
2017-09-04,1,29.84,41.47,29.84
2017-09-04,2,28.09,41.47,30.29
2017-09-04,3,30.4,42.57,30.8
2017-09-04,4,39.67,47.97,37.84
2017-09-04,5,43.92,52.0,36.42
2017-09-04,6,42.95,55.51,37.45
2017-09-04,7,42.04,53.78,37.37
2017-09-04,8,38.85,51.78,37.35
2017-09-04,9,35.17,51.0,36.23
2017-09-04,10,32.36,47.0,36.24
2017-09-04,11,32.95,46.15,35.83
2017-09-04,12,33.23,47.76,35.84
2017-09-04,13,35.26,50.05,36.24
2017-09-04,14,36.6,54.77,36.24
2017-09-04,15,39.23,51.78,36.23
2017-09-04,16,42.91,52.42,37.72
2017-09-04,17,45.48,57.75,37.44
2017-09-04,18,45.71,61.73,39.73
2017-09-04,19,42.3,52.42,37.14
2017-09-04,20,38.93,51.06,36.93
2017-09-04,21,33.22,47.76,33.22
2017-09-04,22,31.92,46.13,31.52
2017-09-04,23,29.93,43.6,30.42
2017-09-05,0,30.24,42.57,30.24
2017-09-05,1,30.24,42.5,30.24
2017-09-05,2,30.03,42.5,30.4
2017-09-05,3,31.02,43.26,31.04
2017-09-05,4,36.37,51.78,36.37
2017-09-05,5,48.95,54.04,36.0
2017-09-05,6,66.84,80.85,37.17
2017-09-05,7,50.07,77.04,36.98
2017-09-05,8,41.26,62.0,37.44
2017-09-05,9,41.76,65.0,36.84
2017-09-05,10,38.49,53.93,36.23
